,Test Name,Test Start Time,Num of replans,Robot ID,Successful Misions,Mission1 Duration,Mission2 Duration,Mission3 Duration,Mission1 Start Time,Mission1 End Time,Mission2 Start Time,Mission2 End Time,Mission3 Start Time,Mission3 End Time
22,BRSU_Floor0,30-06-2019 24:43:37,2.0,2,3,32.158,20.58,22.436,30-06-2019 24:43:50,30-06-2019 24:44:22,30-06-2019 24:44:22,30-06-2019 24:44:42,30-06-2019 24:44:42,30-06-2019 24:45:05
23,BRSU_Floor0,30-06-2019 24:43:37,2.0,3,3,35.15,19.382,17.376,30-06-2019 24:43:49,30-06-2019 24:44:24,30-06-2019 24:44:24,30-06-2019 24:44:44,30-06-2019 24:44:44,30-06-2019 24:45:01
24,BRSU_Floor0,30-06-2019 24:43:37,2.0,4,3,32.105,17.444,11.687,30-06-2019 24:43:49,30-06-2019 24:44:21,30-06-2019 24:44:21,30-06-2019 24:44:38,30-06-2019 24:44:38,30-06-2019 24:44:50
25,BRSU_Floor0,30-06-2019 24:43:37,2.0,5,3,20.205,8.372,17.146,30-06-2019 24:43:49,30-06-2019 24:44:09,30-06-2019 24:44:09,30-06-2019 24:44:17,30-06-2019 24:44:17,30-06-2019 24:44:34
26,BRSU_Floor0,30-06-2019 24:45:48,0.0,1,3,38.705,12.775,13.654,30-06-2019 24:45:56,30-06-2019 24:46:35,30-06-2019 24:46:35,30-06-2019 24:46:48,30-06-2019 24:46:48,30-06-2019 24:47:01
27,BRSU_Floor0,30-06-2019 24:45:48,0.0,2,3,41.474,17.821,23.371,30-06-2019 24:45:57,30-06-2019 24:46:39,30-06-2019 24:46:39,30-06-2019 24:46:56,30-06-2019 24:46:56,30-06-2019 24:47:20
28,BRSU_Floor0,30-06-2019 24:45:48,0.0,3,3,35.153,15.284,27.771,30-06-2019 24:45:57,30-06-2019 24:46:32,30-06-2019 24:46:32,30-06-2019 24:46:47,30-06-2019 24:46:47,30-06-2019 24:47:15
29,BRSU_Floor0,30-06-2019 24:45:48,0.0,4,3,48.687,12.789,15.061,30-06-2019 24:45:57,30-06-2019 24:46:45,30-06-2019 24:46:45,30-06-2019 24:46:58,30-06-2019 24:46:58,30-06-2019 24:47:13
30,BRSU_Floor0,30-06-2019 24:45:48,0.0,5,3,21.542,8.445,25.763,30-06-2019 24:45:56,30-06-2019 24:46:18,30-06-2019 24:46:18,30-06-2019 24:46:26,30-06-2019 24:46:26,30-06-2019 24:46:52
31,BRSU_Floor0,30-06-2019 24:47:59,0.0,1,3,38.386,10.405,13.581,30-06-2019 24:48:07,30-06-2019 24:48:46,30-06-2019 24:48:46,30-06-2019 24:48:56,30-06-2019 24:48:56,30-06-2019 24:49:10
32,BRSU_Floor0,30-06-2019 24:47:59,0.0,2,3,28.88,17.14,23.917,30-06-2019 24:48:08,30-06-2019 24:48:37,30-06-2019 24:48:37,30-06-2019 24:48:54,30-06-2019 24:48:54,30-06-2019 24:49:18
33,BRSU_Floor0,30-06-2019 24:47:59,0.0,3,3,16.278,16.696,16.074,30-06-2019 24:48:08,30-06-2019 24:48:24,30-06-2019 24:48:24,30-06-2019 24:48:41,30-06-2019 24:48:41,30-06-2019 24:48:57
34,BRSU_Floor0,30-06-2019 24:47:59,0.0,4,3,25.946,12.259,13.278,30-06-2019 24:48:08,30-06-2019 24:48:34,30-06-2019 24:48:34,30-06-2019 24:48:46,30-06-2019 24:48:46,30-06-2019 24:48:59
35,BRSU_Floor0,30-06-2019 24:47:59,0.0,5,3,36.888,8.444,12.737,30-06-2019 24:48:08,30-06-2019 24:48:45,30-06-2019 24:48:45,30-06-2019 24:48:53,30-06-2019 24:48:53,30-06-2019 24:49:06
36,BRSU_Floor0,30-06-2019 24:50:09,1.0,1,3,45.23,10.173,13.761,30-06-2019 24:50:18,30-06-2019 24:51:03,30-06-2019 24:51:03,30-06-2019 24:51:13,30-06-2019 24:51:13,30-06-2019 24:51:27
37,BRSU_Floor0,30-06-2019 24:50:09,1.0,2,3,38.396,19.539,21.274,30-06-2019 24:50:19,30-06-2019 24:50:57,30-06-2019 24:50:57,30-06-2019 24:51:17,30-06-2019 24:51:17,30-06-2019 24:51:38
38,BRSU_Floor0,30-06-2019 24:50:09,1.0,3,3,25.212,16.892,22.606,30-06-2019 24:50:18,30-06-2019 24:50:44,30-06-2019 24:50:44,30-06-2019 24:51:00,30-06-2019 24:51:00,30-06-2019 24:51:23
39,BRSU_Floor0,30-06-2019 24:50:09,1.0,4,3,17.012,13.212,22.691,30-06-2019 24:50:18,30-06-2019 24:50:35,30-06-2019 24:50:35,30-06-2019 24:50:48,30-06-2019 24:50:48,30-06-2019 24:51:11
40,BRSU_Floor0,30-06-2019 24:50:09,1.0,5,3,33.967,12.691,13.719,30-06-2019 24:50:18,30-06-2019 24:50:52,30-06-2019 24:50:52,30-06-2019 24:51:05,30-06-2019 24:51:05,30-06-2019 24:51:18
41,BRSU_Floor0,30-06-2019 24:52:19,1.0,1,3,44.722,10.38,16.848,30-06-2019 24:52:29,30-06-2019 24:53:13,30-06-2019 24:53:13,30-06-2019 24:53:24,30-06-2019 24:53:24,30-06-2019 24:53:41
42,BRSU_Floor0,30-06-2019 24:52:19,1.0,2,3,26.067,16.629,17.196,30-06-2019 24:52:28,30-06-2019 24:52:54,30-06-2019 24:52:54,30-06-2019 24:53:10,30-06-2019 24:53:10,30-06-2019 24:53:28
43,BRSU_Floor0,30-06-2019 24:52:19,1.0,3,3,42.383,24.399,25.464,30-06-2019 24:52:28,30-06-2019 24:53:11,30-06-2019 24:53:11,30-06-2019 24:53:35,30-06-2019 24:53:35,30-06-2019 24:54:01
44,BRSU_Floor0,30-06-2019 24:52:19,1.0,4,3,34.815,16.025,12.356,30-06-2019 24:52:28,30-06-2019 24:53:03,30-06-2019 24:53:03,30-06-2019 24:53:19,30-06-2019 24:53:19,30-06-2019 24:53:31
45,BRSU_Floor0,30-06-2019 24:52:19,1.0,5,3,21.981,8.364,18.379,30-06-2019 24:52:28,30-06-2019 24:52:50,30-06-2019 24:52:50,30-06-2019 24:52:58,30-06-2019 24:52:58,30-06-2019 24:53:17
46,BRSU_Floor0,30-06-2019 24:54:30,1.0,1,3,39.445,12.653,17.469,30-06-2019 24:54:39,30-06-2019 24:55:18,30-06-2019 24:55:18,30-06-2019 24:55:31,30-06-2019 24:55:31,30-06-2019 24:55:49
47,BRSU_Floor0,30-06-2019 24:54:30,1.0,2,3,21.852,35.969,27.585,30-06-2019 24:54:40,30-06-2019 24:55:02,30-06-2019 24:55:02,30-06-2019 24:55:38,30-06-2019 24:55:38,30-06-2019 24:56:05
48,BRSU_Floor0,30-06-2019 24:54:30,1.0,3,3,39.354,13.354,21.176,30-06-2019 24:54:40,30-06-2019 24:55:19,30-06-2019 24:55:19,30-06-2019 24:55:32,30-06-2019 24:55:32,30-06-2019 24:55:54
49,BRSU_Floor0,30-06-2019 24:54:30,1.0,4,3,28.316,26.815,20.775,30-06-2019 24:54:39,30-06-2019 24:55:08,30-06-2019 24:55:08,30-06-2019 24:55:35,30-06-2019 24:55:35,30-06-2019 24:55:55
50,BRSU_Floor0,30-06-2019 24:54:30,1.0,5,3,27.994,15.12,17.146,30-06-2019 24:54:39,30-06-2019 24:55:07,30-06-2019 24:55:07,30-06-2019 24:55:22,30-06-2019 24:55:22,30-06-2019 24:55:40
51,BRSU_Floor0,30-06-2019 24:56:41,0.0,1,3,24.68,24.256,15.376,30-06-2019 24:56:49,30-06-2019 24:57:14,30-06-2019 24:57:14,30-06-2019 24:57:38,30-06-2019 24:57:38,30-06-2019 24:57:53
52,BRSU_Floor0,30-06-2019 24:56:41,0.0,2,3,27.964,25.458,17.178,30-06-2019 24:56:50,30-06-2019 24:57:18,30-06-2019 24:57:18,30-06-2019 24:57:44,30-06-2019 24:57:44,30-06-2019 24:58:01
53,BRSU_Floor0,30-06-2019 24:56:41,0.0,3,3,32.106,40.538,16.866,30-06-2019 24:56:50,30-06-2019 24:57:22,30-06-2019 24:57:22,30-06-2019 24:58:03,30-06-2019 24:58:03,30-06-2019 24:58:19
54,BRSU_Floor0,30-06-2019 24:56:41,0.0,4,3,21.882,32.522,15.274,30-06-2019 24:56:50,30-06-2019 24:57:12,30-06-2019 24:57:12,30-06-2019 24:57:44,30-06-2019 24:57:44,30-06-2019 24:57:59
55,BRSU_Floor0,30-06-2019 24:56:41,0.0,5,3,35.154,8.44,12.695,30-06-2019 24:56:49,30-06-2019 24:57:25,30-06-2019 24:57:25,30-06-2019 24:57:33,30-06-2019 24:57:33,30-06-2019 24:57:46
56,BRSU_Floor0,30-06-2019 24:58:51,1.0,1,3,22.613,25.713,25.032,30-06-2019 24:59:01,30-06-2019 24:59:23,30-06-2019 24:59:23,30-06-2019 24:59:49,30-06-2019 24:59:49,30-06-2019 01:00:14
57,BRSU_Floor0,30-06-2019 24:58:51,1.0,2,3,27.758,13.227,20.632,30-06-2019 24:59:02,30-06-2019 24:59:29,30-06-2019 24:59:29,30-06-2019 24:59:43,30-06-2019 24:59:43,30-06-2019 01:00:03
58,BRSU_Floor0,30-06-2019 24:58:51,1.0,3,3,23.777,23.302,27.844,30-06-2019 24:59:01,30-06-2019 24:59:25,30-06-2019 24:59:25,30-06-2019 24:59:48,30-06-2019 24:59:48,30-06-2019 01:00:16
59,BRSU_Floor0,30-06-2019 24:58:51,1.0,4,3,15.213,14.019,11.444,30-06-2019 24:59:01,30-06-2019 24:59:16,30-06-2019 24:59:16,30-06-2019 24:59:30,30-06-2019 24:59:30,30-06-2019 24:59:42
